#,type,is_trade,freq,day_count,ticker,ric_leg2,roll_rules,tcost,country,settle_d,freq_leg2,ric,ric_root,src,tenor,ccy,roll_conv,fix_cal,calc_cal,_update,curve_name,reset,fpml,roll,lag,pms_index,is_inverted,multiplier,cal
1313,IMM,0,1,Act/360,SFS00180 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS20YS2=,CHFOISSS2=,TR,20Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1314,IMM,0,1,Act/360,SFS00180 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS20YS2=TWEB,CHFOISSS2=TWEB,TWEB,20Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1315,IMM,0,1,Act/360,SFS00180 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS20YS2=YIN,CHFOISSS2=YIN,YIN-L,20Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1316,IMM,0,1,Act/360,SF000100 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS25YS1=,CHFOISSS1=,TR,25Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1317,IMM,0,1,Act/360,SF000100 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS25YS1=TWEB,CHFOISSS1=TWEB,TWEB,25Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1318,IMM,0,1,Act/360,SF000100 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS25YS1=YIN,CHFOISSS1=YIN,YIN-L,25Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1319,IMM,0,1,Act/360,SF001100 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS25YS2=,CHFOISSS2=,TR,25Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1320,IMM,0,1,Act/360,SF001100 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS25YS2=TWEB,CHFOISSS2=TWEB,TWEB,25Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1321,IMM,0,1,Act/360,SF001100 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS25YS2=YIN,CHFOISSS2=YIN,YIN-L,25Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1322,IMM,0,1,Act/360,SFS00008 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS2YS1=,CHFOISSS1=,TR,2Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1323,IMM,0,1,Act/360,SFS00008 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS2YS1=TWEB,CHFOISSS1=TWEB,TWEB,2Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1324,IMM,0,1,Act/360,SFS00008 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS2YS1=YIN,CHFOISSS1=YIN,YIN-L,2Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1325,IMM,0,1,Act/360,SFS00108 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS2YS2=,CHFOISSS2=,TR,2Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1326,IMM,0,1,Act/360,SFS00108 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS2YS2=TWEB,CHFOISSS2=TWEB,TWEB,2Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1327,IMM,0,1,Act/360,SFS00108 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS2YS2=YIN,CHFOISSS2=YIN,YIN-L,2Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1328,IMM,0,1,Act/360,SF000120 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS30YS1=,CHFOISSS1=,TR,30Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1329,IMM,0,1,Act/360,SF000120 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS30YS1=TWEB,CHFOISSS1=TWEB,TWEB,30Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1330,IMM,0,1,Act/360,SF000120 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS30YS1=YIN,CHFOISSS1=YIN,YIN-L,30Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1331,IMM,0,1,Act/360,SF001120 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS30YS2=,CHFOISSS2=,TR,30Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1332,IMM,0,1,Act/360,SF001120 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS30YS2=TWEB,CHFOISSS2=TWEB,TWEB,30Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1333,IMM,0,1,Act/360,SF001120 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS30YS2=YIN,CHFOISSS2=YIN,YIN-L,30Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1334,IMM,0,1,Act/360,SFS00012 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS3YS1=,CHFOISSS1=,TR,3Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1335,IMM,0,1,Act/360,SFS00012 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS3YS1=TWEB,CHFOISSS1=TWEB,TWEB,3Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1336,IMM,0,1,Act/360,SFS00012 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS3YS1=YIN,CHFOISSS1=YIN,YIN-L,3Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1337,IMM,0,1,Act/360,SFS00112 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS3YS2=,CHFOISSS2=,TR,3Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1338,IMM,0,1,Act/360,SFS00112 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS3YS2=TWEB,CHFOISSS2=TWEB,TWEB,3Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1339,IMM,0,1,Act/360,SFS00112 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS3YS2=YIN,CHFOISSS2=YIN,YIN-L,3Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1340,IMM,0,1,Act/360,SF000160 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS40YS1=,CHFOISSS1=,TR,40Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1341,IMM,0,1,Act/360,SF000160 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS40YS1=TWEB,CHFOISSS1=TWEB,TWEB,40Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1342,IMM,0,1,Act/360,SF000160 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS40YS1=YIN,CHFOISSS1=YIN,YIN-L,40Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1343,IMM,0,1,Act/360,SF001160 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS40YS2=,CHFOISSS2=,TR,40Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1344,IMM,0,1,Act/360,SF001160 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS40YS2=TWEB,CHFOISSS2=TWEB,TWEB,40Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1345,IMM,0,1,Act/360,SF001160 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS40YS2=YIN,CHFOISSS2=YIN,YIN-L,40Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1346,IMM,0,1,Act/360,SFS00016 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS4YS1=,CHFOISSS1=,TR,4Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1347,IMM,0,1,Act/360,SFS00016 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS4YS1=TWEB,CHFOISSS1=TWEB,TWEB,4Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1348,IMM,0,1,Act/360,SFS00016 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS4YS1=YIN,CHFOISSS1=YIN,YIN-L,4Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1349,IMM,0,1,Act/360,SFS00116 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS4YS2=,CHFOISSS2=,TR,4Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1350,IMM,0,1,Act/360,SFS00116 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS4YS2=TWEB,CHFOISSS2=TWEB,TWEB,4Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1351,IMM,0,1,Act/360,SFS00116 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS4YS2=YIN,CHFOISSS2=YIN,YIN-L,4Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1352,IMM,0,1,Act/360,SF000200 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS50YS1=,CHFOISSS1=,TR,50Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1353,IMM,0,1,Act/360,SF000200 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS50YS1=TWEB,CHFOISSS1=TWEB,TWEB,50Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1354,IMM,0,1,Act/360,SF000200 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS50YS1=YIN,CHFOISSS1=YIN,YIN-L,50Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1355,IMM,0,1,Act/360,SF001200 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS50YS2=,CHFOISSS2=,TR,50Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1356,IMM,0,1,Act/360,SF001200 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS50YS2=TWEB,CHFOISSS2=TWEB,TWEB,50Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1357,IMM,0,1,Act/360,SF001200 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS50YS2=YIN,CHFOISSS2=YIN,YIN-L,50Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1358,IMM,0,1,Act/360,SFS00020 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS5YS1=,CHFOISSS1=,TR,5Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1359,IMM,0,1,Act/360,SFS00020 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS5YS1=TWEB,CHFOISSS1=TWEB,TWEB,5Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1360,IMM,0,1,Act/360,SFS00020 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS5YS1=YIN,CHFOISSS1=YIN,YIN-L,5Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1361,IMM,0,1,Act/360,SFS00120 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS5YS2=,CHFOISSS2=,TR,5Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1362,IMM,0,1,Act/360,SFS00120 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS5YS2=TWEB,CHFOISSS2=TWEB,TWEB,5Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1363,IMM,0,1,Act/360,SFS00120 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS5YS2=YIN,CHFOISSS2=YIN,YIN-L,5Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1364,IMM,0,1,Act/360,SFS00024 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS6YS1=,CHFOISSS1=,TR,6Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1365,IMM,0,1,Act/360,SFS00024 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS6YS1=TWEB,CHFOISSS1=TWEB,TWEB,6Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1366,IMM,0,1,Act/360,SFS00024 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS6YS1=YIN,CHFOISSS1=YIN,YIN-L,6Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1367,IMM,0,1,Act/360,SFS00124 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS6YS2=,CHFOISSS2=,TR,6Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1368,IMM,0,1,Act/360,SFS00124 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS6YS2=TWEB,CHFOISSS2=TWEB,TWEB,6Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1369,IMM,0,1,Act/360,SFS00124 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS6YS2=YIN,CHFOISSS2=YIN,YIN-L,6Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1370,IMM,0,1,Act/360,SFS00028 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS7YS1=,CHFOISSS1=,TR,7Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1371,IMM,0,1,Act/360,SFS00028 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS7YS1=TWEB,CHFOISSS1=TWEB,TWEB,7Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1372,IMM,0,1,Act/360,SFS00028 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS7YS1=YIN,CHFOISSS1=YIN,YIN-L,7Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1373,IMM,0,1,Act/360,SFS00128 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS7YS2=,CHFOISSS2=,TR,7Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1374,IMM,0,1,Act/360,SFS00128 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS7YS2=TWEB,CHFOISSS2=TWEB,TWEB,7Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1375,IMM,0,1,Act/360,SFS00128 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS7YS2=YIN,CHFOISSS2=YIN,YIN-L,7Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1376,IMM,0,1,Act/360,SFS00032 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS8YS1=,CHFOISSS1=,TR,8Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1377,IMM,0,1,Act/360,SFS00032 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS8YS1=TWEB,CHFOISSS1=TWEB,TWEB,8Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1378,IMM,0,1,Act/360,SFS00032 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS8YS1=YIN,CHFOISSS1=YIN,YIN-L,8Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1379,IMM,0,1,Act/360,SFS00132 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS8YS2=,CHFOISSS2=,TR,8Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1380,IMM,0,1,Act/360,SFS00132 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS8YS2=TWEB,CHFOISSS2=TWEB,TWEB,8Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1381,IMM,0,1,Act/360,SFS00132 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS8YS2=YIN,CHFOISSS2=YIN,YIN-L,8Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1382,IMM,0,1,Act/360,SFS00036 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS9YS1=,CHFOISSS1=,TR,9Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1383,IMM,0,1,Act/360,SFS00036 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS9YS1=TWEB,CHFOISSS1=TWEB,TWEB,9Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1384,IMM,0,1,Act/360,SFS00036 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS9YS1=YIN,CHFOISSS1=YIN,YIN-L,9Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1385,IMM,0,1,Act/360,SFS00136 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS9YS2=,CHFOISSS2=,TR,9Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1386,IMM,0,1,Act/360,SFS00136 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS9YS2=TWEB,CHFOISSS2=TWEB,TWEB,9Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1387,IMM,0,1,Act/360,SFS00136 Curncy,SARON.S,5,0.5,CH,2,1,CHFOISS9YS2=YIN,CHFOISSS2=YIN,YIN-L,9Y,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,SARON,-1,CHF-SARON-OIS-COMPOUND,STD,0,CHF-SARON-OIS-COMPOU,0,1,"SZ,YIN"
1388,FXFWD,0,,,CHFON Curncy,,,0,CH,2,,CHFON=,CHFFWD=,TR,ON,CHF,back_eom,SZ,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
1389,FXFWD,0,,,CHFSN Curncy,,,0,CH,2,,CHFSN=,CHFFWD=,TR,SN,CHF,back_eom,SZ,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
1390,FIX,0,,Act/360,SF00S/N Index,,,0,CH,2,,CHFSNFSR=,CHFFSR=,TR,SN,CHF,back_eom,EN,SZ,2022-05-12 12:47:16,LIBOR,0,CHF-LIBOR-BBA,,0,CHF-LIBOR-BBA_SN,0,1,SZ
1391,FXFWD,0,,,CHF1W Curncy,,,0,CH,2,,CHFSW=,CHFFWD=,TR,1W,CHF,back_eom,SZ,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
1392,FIX,0,,Act/360,SF0001W Index,,,0,CH,2,,CHFSWFSR=,CHFFSR=,TR,1W,CHF,back_eom,EN,SZ,2022-05-12 12:47:16,LIBOR,0,CHF-LIBOR-BBA,,0,CHF-LIBOR-BBA_1W,0,1,SZ
1393,FXFWD,0,,,CHFTN Curncy,,,0,CH,2,,CHFTN=,CHFFWD=,TR,TN,CHF,back_eom,SZ,"",2022-05-12 12:47:16,,0,,,0,,0,10000,""
1394,BMK,0,,30/360,GTCHFON Govt,,,0,CH,2,,CHOND=RR,CHBMK=,TR,ON,CHF,back_eom,SZ,SZ,2022-05-12 12:47:16,,0,,,0,,0,1,SZ
